transaction_id,date,day_of_week,time,daypart,store_id,city,neighborhood,country,product,category,subcategory,unit_price_usd,quantity,gross_total_usd,discount_pct,net_total_usd,profit_usd,margin_pct,payment_method,customer_id,loyalty_tier,stars_earned,season,weather
TXN-0113,2024-11-05,Tuesday,16:54,Afternoon,STR-AUS-01,Austin,Downtown,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,5,3.28,2.45,71.0,Contactless,CUST-00936,Green,2,Fall,Snowy
TXN-0114,2024-06-22,Saturday,16:20,Afternoon,STR-SEA-02,Seattle,Pike Place,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,Card,CUST-02814,Gold,2,Summer,Snowy
TXN-0115,2024-02-04,Sunday,08:06,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Cold Brew,Beverages,Cold Coffee,4.75,2,9.5,5,9.03,7.3,76.8,Cash,CUST-02745,Platinum,2,Winter,Sunny
TXN-0116,2024-07-29,Monday,20:27,Evening,STR-NYC-01,New York,Manhattan,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,3,16.35,15,13.9,12.75,78.0,Cash,CUST-00425,Platinum,6,Summer,Windy
TXN-0117,2024-09-16,Monday,12:54,Lunch,STR-NYC-02,New York,Brooklyn,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,App,CUST-01142,Platinum,2,Fall,Windy
TXN-0118,2024-04-25,Thursday,21:52,Evening,STR-BOS-01,Boston,Back Bay,USA,Vanilla Bean Scone,Food,Bakery,3.45,2,6.9,0,6.9,4.9,71.0,App,CUST-02495,Platinum,6,Spring,Rainy
TXN-0119,2024-01-15,Monday,16:58,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Contactless,CUST-00286,Green,1,Winter,Cloudy
TXN-0120,2024-11-20,Wednesday,13:24,Lunch,STR-SEA-02,Seattle,Pike Place,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Cash,CUST-02956,Green,2,Fall,Rainy
TXN-0121,2024-10-17,Thursday,09:48,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Cold Brew,Beverages,Cold Coffee,4.75,3,14.25,0,14.25,10.95,76.8,Contactless,CUST-02712,Green,6,Fall,Snowy
TXN-0122,2024-09-05,Thursday,09:32,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Contactless,CUST-02159,Green,2,Fall,Rainy
TXN-0123,2024-01-24,Wednesday,14:00,Afternoon,STR-LA-02,Los Angeles,Santa Monica,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Cash,CUST-01186,Green,1,Winter,Rainy
TXN-0124,2024-03-02,Saturday,11:08,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Cash,CUST-00296,Green,3,Spring,Snowy
TXN-0125,2024-01-22,Monday,19:55,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Contactless,CUST-01186,Platinum,2,Winter,Sunny
TXN-0126,2024-07-26,Friday,09:39,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,4,25.8,5,24.51,18.6,72.1,Contactless,CUST-00434,Gold,4,Summer,Cloudy
TXN-0127,2024-08-11,Sunday,08:55,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,5,2.8,2.15,72.9,Card,CUST-00313,Green,2,Summer,Windy
TXN-0128,2024-11-20,Wednesday,09:49,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Card,CUST-00422,Platinum,1,Fall,Cloudy
TXN-0129,2024-05-11,Saturday,09:48,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,Contactless,CUST-02310,Platinum,2,Spring,Windy
TXN-0130,2024-08-17,Saturday,21:20,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Marshmallow Dream Bar,Food,Snacks,2.95,2,5.9,0,5.9,4.3,72.9,Contactless,CUST-02587,Green,4,Summer,Rainy
TXN-0131,2024-05-20,Monday,08:29,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,0,4.75,3.65,76.8,App,CUST-02641,Gold,2,Spring,Sunny
TXN-0132,2024-11-10,Sunday,14:50,Afternoon,STR-NYC-01,New York,Manhattan,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,Card,CUST-01317,Platinum,3,Fall,Windy
TXN-0133,2024-08-31,Saturday,07:06,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,15,2.93,2.45,71.0,Card,CUST-00161,Green,3,Summer,Cloudy
TXN-0134,2024-12-28,Saturday,13:39,Lunch,STR-LA-01,Los Angeles,Downtown,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,4,25.8,0,25.8,17.0,65.9,Contactless,CUST-01386,Gold,8,Winter,Windy
TXN-0135,2024-01-27,Saturday,08:43,Morning Rush,STR-SEA-02,Seattle,Pike Place,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,1,5.25,0,5.25,3.45,65.7,Card,CUST-01366,Platinum,3,Winter,Sunny
TXN-0136,2024-10-25,Friday,10:41,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,3,10.95,0,10.95,8.4,76.7,Cash,CUST-02290,Platinum,3,Fall,Snowy
TXN-0137,2024-11-25,Monday,15:53,Afternoon,STR-AUS-01,Austin,Downtown,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,2,10.5,0,10.5,6.9,65.7,Cash,CUST-00075,Platinum,4,Fall,Rainy
TXN-0138,2024-06-07,Friday,10:49,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,4,14.6,0,14.6,11.2,76.7,App,CUST-01212,Green,4,Summer,Sunny
TXN-0139,2024-09-16,Monday,18:02,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,2,49.9,10,44.91,33.9,67.9,Contactless,CUST-00632,Platinum,2,Fall,Cloudy
TXN-0140,2024-04-02,Tuesday,07:23,Morning Rush,STR-LA-02,Los Angeles,Santa Monica,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,2,11.9,15,10.12,8.7,73.1,Contactless,CUST-00959,Platinum,4,Spring,Windy
TXN-0141,2024-05-02,Thursday,17:57,Evening,STR-LA-02,Los Angeles,Santa Monica,USA,Chocolate Croissant,Food,Bakery,4.45,4,17.8,0,17.8,11.8,66.3,Contactless,CUST-01155,Platinum,8,Spring,Snowy
TXN-0142,2024-09-14,Saturday,09:12,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,0,2.45,2.05,83.7,Contactless,CUST-01521,Gold,1,Fall,Windy
TXN-0143,2024-02-22,Thursday,10:48,Mid Morning,STR-LA-01,Los Angeles,Downtown,USA,Bottled Water,Merchandise,Drinks,2.45,3,7.35,0,7.35,6.15,83.7,Contactless,CUST-00376,Platinum,3,Winter,Cloudy
TXN-0144,2024-08-18,Sunday,11:25,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,3,16.35,0,16.35,12.75,78.0,Cash,CUST-00920,Gold,3,Summer,Sunny
TXN-0145,2024-06-12,Wednesday,15:50,Afternoon,STR-LA-01,Los Angeles,Downtown,USA,Iced Latte,Beverages,Cold Coffee,5.75,2,11.5,0,11.5,8.5,73.9,Card,CUST-02890,Gold,4,Summer,Snowy
TXN-0146,2024-08-17,Saturday,08:16,Morning Rush,STR-LA-02,Los Angeles,Santa Monica,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,5,2.33,2.05,83.7,Contactless,CUST-00456,Platinum,3,Summer,Rainy
TXN-0147,2024-05-01,Wednesday,09:40,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,App,CUST-02589,Green,2,Spring,Windy
TXN-0148,2024-10-21,Monday,10:00,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Espresso,Beverages,Hot Coffee,2.95,2,5.9,0,5.9,4.7,79.7,Card,CUST-02722,Platinum,4,Fall,Sunny
TXN-0149,2024-09-25,Wednesday,13:32,Lunch,STR-AUS-01,Austin,Downtown,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,0,1.75,1.2,68.6,App,CUST-02604,Gold,2,Fall,Snowy
TXN-0150,2024-07-10,Wednesday,10:04,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Espresso,Beverages,Hot Coffee,2.95,2,5.9,0,5.9,4.7,79.7,App,CUST-02384,Platinum,6,Summer,Rainy
TXN-0151,2024-03-09,Saturday,10:41,Mid Morning,STR-LA-01,Los Angeles,Downtown,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,5,4.51,3.65,76.8,Contactless,CUST-02588,Platinum,2,Spring,Cloudy
TXN-0152,2024-03-10,Sunday,20:02,Evening,STR-CHI-01,Chicago,The Loop,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,0,12.5,9.1,72.8,Cash,CUST-01271,Green,2,Spring,Windy
TXN-0153,2024-07-22,Monday,07:41,Morning Rush,STR-LA-02,Los Angeles,Santa Monica,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Cash,CUST-01120,Green,3,Summer,Sunny
TXN-0154,2024-07-07,Sunday,16:57,Afternoon,STR-SEA-02,Seattle,Pike Place,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,3,15.75,0,15.75,10.35,65.7,Contactless,CUST-01505,Green,6,Summer,Windy
TXN-0155,2024-05-16,Thursday,08:38,Morning Rush,STR-LA-01,Los Angeles,Downtown,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,0,12.5,9.1,72.8,App,CUST-01344,Gold,2,Spring,Rainy
TXN-0156,2024-06-05,Wednesday,11:44,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Birthday Cake Pop,Food,Snacks,1.75,2,3.5,0,3.5,2.4,68.6,Cash,CUST-02519,Green,6,Summer,Snowy
TXN-0157,2024-05-20,Monday,15:23,Afternoon,STR-AUS-01,Austin,Downtown,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,5,4.51,3.65,76.8,App,CUST-00585,Platinum,1,Spring,Windy
TXN-0158,2024-12-13,Friday,08:49,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Card,CUST-02782,Platinum,1,Winter,Snowy
TXN-0159,2024-07-08,Monday,08:08,Morning Rush,STR-AUS-01,Austin,Downtown,USA,Mango Dragonfruit Lemonade,Beverages,Refreshers,5.45,1,5.45,0,5.45,4.25,78.0,Cash,CUST-01023,Gold,3,Summer,Sunny
TXN-0160,2024-01-14,Sunday,10:35,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Contactless,CUST-00879,Gold,3,Winter,Windy
TXN-0161,2024-05-26,Sunday,08:04,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,App,CUST-02794,Platinum,2,Spring,Rainy
TXN-0162,2024-12-07,Saturday,13:18,Lunch,STR-CHI-01,Chicago,The Loop,USA,Birthday Cake Pop,Food,Snacks,1.75,2,3.5,10,3.15,2.4,68.6,Card,CUST-01481,Platinum,6,Winter,Windy
TXN-0163,2024-04-24,Wednesday,17:15,Evening,STR-MIA-01,Miami,South Beach,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,4,14.6,0,14.6,11.2,76.7,Cash,CUST-01915,Platinum,12,Spring,Windy
TXN-0164,2024-03-07,Thursday,11:45,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,App,CUST-00514,Gold,3,Spring,Rainy
TXN-0165,2024-11-24,Sunday,15:22,Afternoon,STR-LA-01,Los Angeles,Downtown,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,10,4.28,3.65,76.8,Card,CUST-00529,Platinum,3,Fall,Snowy
TXN-0166,2024-09-14,Saturday,13:19,Lunch,STR-LA-01,Los Angeles,Downtown,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,2,12.9,0,12.9,9.1,70.5,Cash,CUST-02126,Platinum,2,Fall,Rainy
TXN-0167,2024-02-10,Saturday,20:17,Evening,STR-LA-01,Los Angeles,Downtown,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,App,CUST-02059,Platinum,3,Winter,Cloudy
TXN-0168,2024-10-30,Wednesday,15:57,Afternoon,STR-BOS-01,Boston,Back Bay,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,0,3.65,2.8,76.7,App,CUST-00333,Platinum,1,Fall,Sunny
TXN-0169,2024-11-24,Sunday,16:26,Afternoon,STR-BOS-01,Boston,Back Bay,USA,Chai Tea Latte,Beverages,Tea,5.45,2,10.9,0,10.9,8.1,74.3,Cash,CUST-02630,Gold,6,Fall,Rainy
TXN-0170,2024-09-04,Wednesday,16:19,Afternoon,STR-MIA-01,Miami,South Beach,USA,Espresso,Beverages,Hot Coffee,2.95,2,5.9,0,5.9,4.7,79.7,Contactless,CUST-01703,Green,2,Fall,Snowy
TXN-0171,2024-08-25,Sunday,08:55,Morning Rush,STR-SEA-01,Seattle,Capitol Hill,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,5,3.28,2.7,78.3,Card,CUST-01518,Gold,2,Summer,Windy
TXN-0172,2024-10-14,Monday,12:17,Lunch,STR-MIA-01,Miami,South Beach,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Cash,CUST-01574,Green,1,Fall,Windy
TXN-0173,2024-08-02,Friday,19:52,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,4,23.8,10,21.42,17.4,73.1,Card,CUST-00653,Platinum,8,Summer,Snowy
TXN-0174,2024-09-20,Friday,10:01,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,10,5.81,4.25,65.9,Card,CUST-00882,Platinum,2,Fall,Windy
TXN-0175,2024-06-29,Saturday,12:56,Lunch,STR-MIA-01,Miami,South Beach,USA,Frappuccino,Beverages,Cold Coffee,6.95,1,6.95,0,6.95,5.0,71.9,Contactless,CUST-00549,Green,1,Summer,Rainy
TXN-0176,2024-07-06,Saturday,11:36,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,App,CUST-01583,Platinum,2,Summer,Windy
TXN-0177,2024-08-18,Sunday,21:43,Evening,STR-BOS-01,Boston,Back Bay,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Cash,CUST-01389,Green,2,Summer,Windy
TXN-0178,2024-07-06,Saturday,12:32,Lunch,STR-NYC-01,New York,Manhattan,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Cash,CUST-01941,Green,3,Summer,Windy
TXN-0179,2024-08-21,Wednesday,13:20,Lunch,STR-BOS-01,Boston,Back Bay,USA,Matcha Latte,Beverages,Hot Coffee,6.25,2,12.5,0,12.5,9.1,72.8,Cash,CUST-02432,Gold,6,Summer,Rainy
TXN-0180,2024-09-16,Monday,16:19,Afternoon,STR-MIA-01,Miami,South Beach,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,5,2.33,2.05,83.7,App,CUST-01707,Gold,2,Fall,Windy
TXN-0181,2024-06-06,Thursday,12:41,Lunch,STR-BOS-01,Boston,Back Bay,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,0,24.95,16.95,67.9,Contactless,CUST-00699,Platinum,1,Summer,Windy
TXN-0182,2024-11-18,Monday,15:02,Afternoon,STR-BOS-01,Boston,Back Bay,USA,Spinach Feta Wrap,Food,Sandwiches,5.75,1,5.75,10,5.17,3.85,67.0,App,CUST-01807,Green,1,Fall,Rainy
TXN-0183,2024-08-02,Friday,09:32,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,10,5.62,4.55,72.8,App,CUST-02891,Platinum,3,Summer,Cloudy
TXN-0184,2024-09-22,Sunday,21:30,Evening,STR-AUS-01,Austin,Downtown,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,0,5.95,4.35,73.1,Cash,CUST-02238,Green,2,Fall,Rainy
TXN-0185,2024-12-12,Thursday,09:15,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Chai Tea Latte,Beverages,Tea,5.45,2,10.9,0,10.9,8.1,74.3,Cash,CUST-02888,Green,4,Winter,Cloudy
TXN-0186,2024-12-19,Thursday,10:59,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Contactless,CUST-01617,Platinum,3,Winter,Rainy
TXN-0187,2024-03-15,Friday,20:05,Evening,STR-SEA-01,Seattle,Capitol Hill,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,10,4.0,2.95,66.3,Contactless,CUST-00877,Platinum,2,Spring,Cloudy
TXN-0188,2024-10-02,Wednesday,16:08,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Chai Tea Latte,Beverages,Tea,5.45,3,16.35,0,16.35,12.15,74.3,Card,CUST-00208,Platinum,3,Fall,Windy
TXN-0189,2024-04-25,Thursday,11:45,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Chai Tea Latte,Beverages,Tea,5.45,1,5.45,0,5.45,4.05,74.3,Card,CUST-01667,Green,1,Spring,Snowy
TXN-0190,2024-09-01,Sunday,10:18,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,2,11.9,10,10.71,8.7,73.1,Card,CUST-02192,Green,6,Fall,Sunny
TXN-0191,2024-03-30,Saturday,09:58,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Vanilla Bean Scone,Food,Bakery,3.45,3,10.35,15,8.8,7.35,71.0,Card,CUST-01186,Gold,6,Spring,Sunny
TXN-0192,2024-01-05,Friday,08:21,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Chocolate Croissant,Food,Bakery,4.45,1,4.45,0,4.45,2.95,66.3,Contactless,CUST-00550,Platinum,3,Winter,Windy
TXN-0193,2024-08-27,Tuesday,08:10,Morning Rush,STR-MIA-01,Miami,South Beach,USA,Espresso,Beverages,Hot Coffee,2.95,1,2.95,0,2.95,2.35,79.7,App,CUST-01381,Platinum,1,Summer,Rainy
TXN-0194,2024-10-17,Thursday,18:57,Evening,STR-SEA-02,Seattle,Pike Place,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,5,5.65,4.35,73.1,App,CUST-01642,Platinum,2,Fall,Sunny
TXN-0195,2024-04-04,Thursday,19:00,Evening,STR-CHI-01,Chicago,The Loop,USA,Americano,Beverages,Hot Coffee,3.45,1,3.45,0,3.45,2.7,78.3,Cash,CUST-01237,Gold,2,Spring,Windy
TXN-0196,2024-10-20,Sunday,10:15,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.65,72.1,Card,CUST-01661,Gold,2,Fall,Windy
TXN-0197,2024-12-26,Thursday,15:18,Afternoon,STR-SEA-01,Seattle,Capitol Hill,USA,Chocolate Croissant,Food,Bakery,4.45,2,8.9,0,8.9,5.9,66.3,Contactless,CUST-00628,Green,2,Winter,Snowy
TXN-0198,2024-11-06,Wednesday,13:30,Lunch,STR-AUS-01,Austin,Downtown,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,5,1.66,1.2,68.6,App,CUST-02153,Green,1,Fall,Snowy
TXN-0199,2024-09-27,Friday,14:03,Afternoon,STR-AUS-01,Austin,Downtown,USA,Birthday Cake Pop,Food,Snacks,1.75,1,1.75,10,1.57,1.2,68.6,Card,CUST-00674,Green,3,Fall,Rainy
TXN-0200,2024-09-23,Monday,09:37,Mid Morning,STR-MIA-01,Miami,South Beach,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,App,CUST-01858,Platinum,2,Fall,Cloudy
TXN-0201,2024-09-19,Thursday,07:29,Morning Rush,STR-CHI-01,Chicago,The Loop,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,5,3.28,2.45,71.0,App,CUST-00893,Gold,2,Fall,Windy
TXN-0202,2024-02-07,Wednesday,16:34,Afternoon,STR-NYC-01,New York,Manhattan,USA,Peppermint Mocha,Beverages,Hot Coffee,6.45,1,6.45,10,5.81,4.6,71.3,App,CUST-01176,Green,2,Winter,Snowy
TXN-0203,2024-04-02,Tuesday,21:41,Evening,STR-SEA-02,Seattle,Pike Place,USA,Americano,Beverages,Hot Coffee,3.45,2,6.9,0,6.9,5.4,78.3,Contactless,CUST-01539,Gold,4,Spring,Sunny
TXN-0204,2024-12-15,Sunday,18:07,Evening,STR-LA-01,Los Angeles,Downtown,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,15,21.21,16.95,67.9,Card,CUST-02982,Gold,3,Winter,Cloudy
TXN-0205,2024-01-02,Tuesday,12:46,Lunch,STR-AUS-01,Austin,Downtown,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,4,25.8,0,25.8,18.6,72.1,Card,CUST-01887,Gold,4,Winter,Rainy
TXN-0206,2024-03-20,Wednesday,18:48,Evening,STR-NYC-02,New York,Brooklyn,USA,Strawberry Açaí Refresher,Beverages,Refreshers,5.25,1,5.25,0,5.25,4.1,78.1,App,CUST-00986,Platinum,2,Spring,Cloudy
TXN-0207,2024-02-04,Sunday,11:43,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Matcha Latte,Beverages,Hot Coffee,6.25,1,6.25,0,6.25,4.55,72.8,Contactless,CUST-00960,Green,2,Winter,Windy
TXN-0208,2024-04-21,Sunday,21:14,Evening,STR-BOS-01,Boston,Back Bay,USA,Cold Brew,Beverages,Cold Coffee,4.75,1,4.75,0,4.75,3.65,76.8,Cash,CUST-00971,Platinum,3,Spring,Rainy
TXN-0209,2024-03-14,Thursday,10:03,Mid Morning,STR-AUS-01,Austin,Downtown,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,10,2.21,2.05,83.7,Contactless,CUST-02277,Platinum,1,Spring,Snowy
TXN-0210,2024-01-25,Thursday,15:50,Afternoon,STR-AUS-01,Austin,Downtown,USA,Birthday Cake Pop,Food,Snacks,1.75,3,5.25,0,5.25,3.6,68.6,Card,CUST-01229,Gold,6,Winter,Snowy
TXN-0211,2024-04-04,Thursday,18:19,Evening,STR-LA-01,Los Angeles,Downtown,USA,Starbucks Tumbler,Merchandise,Drinkware,24.95,1,24.95,5,23.7,16.95,67.9,Contactless,CUST-01707,Green,3,Spring,Windy
TXN-0212,2024-09-28,Saturday,09:21,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Pike Place Roast,Beverages,Hot Coffee,3.65,1,3.65,10,3.29,2.8,76.7,Card,CUST-00212,Gold,1,Fall,Rainy
TXN-0213,2024-07-12,Friday,18:12,Evening,STR-BOS-01,Boston,Back Bay,USA,Bottled Water,Merchandise,Drinks,2.45,2,4.9,5,4.66,4.1,83.7,Contactless,CUST-00856,Platinum,2,Summer,Rainy
TXN-0214,2024-06-04,Tuesday,09:47,Mid Morning,STR-NYC-02,New York,Brooklyn,USA,Caramel Macchiato,Beverages,Hot Coffee,6.45,1,6.45,5,6.13,4.65,72.1,Card,CUST-01625,Gold,1,Summer,Cloudy
TXN-0215,2024-10-09,Wednesday,10:34,Mid Morning,STR-SEA-01,Seattle,Capitol Hill,USA,Bacon & Gouda Sandwich,Food,Sandwiches,5.25,2,10.5,0,10.5,6.9,65.7,Contactless,CUST-01909,Gold,6,Fall,Sunny
TXN-0216,2024-08-28,Wednesday,10:26,Mid Morning,STR-NYC-01,New York,Manhattan,USA,Nitro Cold Brew,Beverages,Cold Coffee,5.45,3,16.35,0,16.35,12.45,76.1,Card,CUST-00067,Green,9,Summer,Rainy
TXN-0217,2024-10-10,Thursday,09:14,Mid Morning,STR-SEA-02,Seattle,Pike Place,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,0,3.45,2.45,71.0,Cash,CUST-01055,Green,2,Fall,Snowy
TXN-0218,2024-11-24,Sunday,16:22,Afternoon,STR-LA-01,Los Angeles,Downtown,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,Card,CUST-02221,Platinum,2,Fall,Sunny
TXN-0219,2024-09-25,Wednesday,08:52,Morning Rush,STR-NYC-01,New York,Manhattan,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,2,12.9,5,12.25,9.1,70.5,Card,CUST-00279,Gold,2,Fall,Cloudy
TXN-0220,2024-01-05,Friday,10:39,Mid Morning,STR-BOS-01,Boston,Back Bay,USA,Vanilla Latte,Beverages,Hot Coffee,5.95,1,5.95,10,5.36,4.35,73.1,App,CUST-00028,Platinum,2,Winter,Windy
TXN-0221,2024-10-09,Wednesday,13:17,Lunch,STR-AUS-01,Austin,Downtown,USA,Vanilla Bean Scone,Food,Bakery,3.45,1,3.45,15,2.93,2.45,71.0,Contactless,CUST-00735,Green,3,Fall,Sunny
TXN-0222,2024-02-19,Monday,09:33,Mid Morning,STR-CHI-01,Chicago,The Loop,USA,Bottled Water,Merchandise,Drinks,2.45,1,2.45,5,2.33,2.05,83.7,App,CUST-01529,Gold,2,Winter,Snowy
TXN-0223,2024-08-23,Friday,16:19,Afternoon,STR-NYC-02,New York,Brooklyn,USA,Marshmallow Dream Bar,Food,Snacks,2.95,1,2.95,0,2.95,2.15,72.9,App,CUST-01661,Platinum,1,Summer,Snowy
TXN-0224,2024-07-12,Friday,15:44,Afternoon,STR-LA-01,Los Angeles,Downtown,USA,Impossible Breakfast Sandwich,Food,Sandwiches,6.45,1,6.45,0,6.45,4.25,65.9,Cash,CUST-02318,Gold,3,Summer,Sunny
TXN-0225,2024-09-27,Friday,19:44,Evening,STR-BOS-01,Boston,Back Bay,USA,Pumpkin Spice Latte,Beverages,Hot Coffee,6.45,1,6.45,0,6.45,4.55,70.5,Cash,CUST-02225,Green,1,Fall,Windy
